"ITEM_ID","LABEL","REVIEW_ID","KEYWORDS","Cat","ABSTRACT","TITLE"
"scopus-84923196206",0,"NDC-SOLES","hydroxypropylmethylcellulose; itraconazole; nanoparticle; polymer; tacrolimus; drug; amorphous solid dispersion; Article; crystallization; differential scanning calorimetry; dispersion; drug absorption; drug bioavailability; drug development; drug dosage form; drug marketing; drug solubility; glass transition temperature; high throughput screening; human; in vivo study; microencapsulation; miscibility; nonhuman; nuclear magnetic resonance; patient compliance; priority journal; Raman spectrometry; spray drying; thermogravimetry; X ray powder diffraction; animal; bioavailability; chemistry; drug design; drug stability; medicinal chemistry; procedures; solubility; Animals; Biological Availability; Chemistry, Pharmaceutical; Drug Design; Drug Stability; Humans; Pharmaceutical Preparations; Polymers; Solubility",NA,"","Amorphous solid dispersions: A robust platform to address bioavailability challenges"
"scopus-84924017172",0,"NDC-SOLES","Mus; beta catenin; cinnamic acid derivative; CTNNB1 protein, mouse; depside; osteoclast differentiation factor; rosmarinic acid; Wnt3a protein; Wnt3a protein, mouse; animal; bone density; bone marrow cell; C57BL mouse; cell culture; cell differentiation; chemically induced; coculture; disease model; drug effects; drug therapy; genetics; inbred mouse strain; male; metabolism; osteoblast; osteoclast; osteolysis; pathology; transgenic mouse; Animals; beta Catenin; Bone Density; Bone Marrow Cells; Bone Resorption; Cell Differentiation; Cells, Cultured; Cinnamates; Coculture Techniques; Depsides; Disease Models, Animal; Male; Mice, Inbred C57BL; Mice, Inbred Strains; Mice, Transgenic; Osteoblasts; Osteoclasts; RANK Ligand; Wnt3A Protein",NA,"","Rosmarinic acid exerts an antiosteoporotic effect in the RANKL-induced mouse model of bone loss by promotion of osteoblastic differentiation and inhibition of osteoclastic differentiation"
"scopus-84925538942",0,"NDC-SOLES","chloramphetamine; fluorodeoxyglucose f 18; glial fibrillary acidic protein; serotonin transporter; 4',6 diamidino 2 phenylindole; chloramphetamine; fluorescein derivative; fluoro-jade C; fluorodeoxyglucose f 18; glial fibrillary acidic protein; glucose; indole derivative; neurotoxin; serotonin transporter; adult; animal experiment; Article; autoradiography; brain cortex; brain metabolism; controlled study; dorsal hippocampus; forebrain; gliosis; glucose brain level; hippocampus; immunohistochemistry; male; midbrain raphe nucleus; nerve degeneration; nerve ending; neurotoxicity; nonhuman; occipital cortex; positron emission tomography; priority journal; raphe nucleus; rat; serotoninergic nerve cell; ventral hippocampus; animal; drug effects; hippocampus; metabolism; pathology; scintiscanning; Sprague Dawley rat; Animals; Autoradiography; Fluoresceins; Fluorodeoxyglucose F18; Glial Fibrillary Acidic Protein; Glucose; Hippocampus; Immunohistochemistry; Indoles; Male; Nerve Degeneration; Neurotoxins; p-Chloroamphetamine; Positron-Emission Tomography; Rats, Sprague-Dawley; Serotonin Plasma Membrane Transport Proteins",NA,"","In Vivo [18F] FDG PET Imaging Reveals that p-Chloroamphetamine Neurotoxicity is Associated with Long-Term Cortical and Hippocampal Hypometabolism"
"scopus-84926300780",0,"NDC-SOLES","caspase 2; glucose 6 phosphate dehydrogenase; glucose transporter 1; growth factor receptor; insulin; mammalian target of rapamycin; mammalian target of rapamycin complex 1; mammalian target of rapamycin complex 2; phosphatidylinositol; phosphatidylinositol trisphosphate; protein kinase B; Pten; pyruvate kinase; reduced nicotinamide adenine dinucleotide phosphate; serum and glucocorticoid regulated kinase 1; unclassified drug; Casp2 protein, mouse; caspase 2; glucose; insulin; mechanistic target of rapamycin complex 1; multiprotein complex; nicotinamide adenine dinucleotide phosphate; phosphatidylinositol 3,4,5 trisphosphate 3 phosphatase; Pten protein, mouse; Rptor protein, mouse; signal transducing adaptor protein; target of rapamycin kinase; animal cell; animal experiment; animal model; Article; cell death; cell function; cell growth; cell metabolism; cell proliferation; cell survival; controlled study; disease course; embryo; enzyme activation; enzyme activity; enzyme phosphorylation; enzyme regulation; feedback system; gene deletion; gene expression; glucose transport; glucose utilization; glycolysis; growth regulation; human; human cell; in vivo study; mouse; nonhuman; priority journal; protein expression; protein interaction; retina cone; retina degeneration; retinitis pigmentosa; signal transduction; therapy effect; tumor suppressor gene; animal; apoptosis; biological model; C57BL mouse; cell survival; deficiency; genetics; knockout mouse; metabolism; mutant mouse strain; pathology; physiology; retina cone; retina rod; retinitis pigmentosa; Adaptor Proteins, Signal Transducing; Animals; Apoptosis; Caspase 2; Cell Survival; Glucose; Insulin; Mice; Mice, Inbred C57BL; Mice, Knockout; Mice, Mutant Strains; Models, Neurological; Multiprotein Complexes; NADP; PTEN Phosphohydrolase; Retinal Cone Photoreceptor Cells; Retinal Rod Photoreceptor Cells; Retinitis Pigmentosa; Signal Transduction; TOR Serine-Threonine Kinases",NA,"","Activated mTORC1 promotes long-term cone survival in retinitis pigmentosa mice"
"scopus-84928707161",0,"NDC-SOLES","beta catenin; dickkopf 1 protein; E1A associated p300 protein; fibroblast growth factor 2; Hermes antigen; histone deacetylase 1; histone deacetylase 2; interleukin 6; messenger RNA; polycomb group protein; polycomb protein chromobox homolog 7; T cell factor protein; transcription factor Twist; unclassified drug; Wnt protein; beta catenin; BMI1 protein; CBX7 protein, human; CTNNB1 protein, human; cyclin dependent kinase inhibitor 2A; DKK1 protein, human; signal peptide; T cell factor protein; tumor suppressor protein; animal experiment; animal model; Article; breast cancer; breast carcinogenesis; cancer cell; carcinogenicity; cell fractionation; cell population; cell renewal; chromatin immunoprecipitation; colony formation; controlled study; flow cytometry; histone acetylation; human; human cell; immunoblotting; immunoprecipitation; in vitro study; in vivo study; MCF 7 cell line; mouse; nonhuman; pharmacological blocking; priority journal; promoter region; protein depletion; protein expression; signal transduction; transcription initiation; Wnt signaling pathway; animal; antagonists and inhibitors; biological model; breast tumor; drug screening; female; gene expression; gene silencing; genetic epigenesis; genetics; HEK293 cell line; metabolism; nonobese diabetic mouse; pathology; SCID mouse; tumor cell line; Wnt signaling pathway; xenograft; Animals; beta Catenin; Breast Neoplasms; Cell Line, Tumor; Cyclin-Dependent Kinase Inhibitor p16; Epigenesis, Genetic; Female; Gene Expression; Gene Knockdown Techniques; HEK293 Cells; Heterografts; Humans; Intercellular Signaling Peptides and Proteins; Mice; Mice, Inbred NOD; Mice, SCID; Models, Biological; Polycomb Repressive Complex 1; TCF Transcription Factors; Tumor Stem Cell Assay; Tumor Suppressor Proteins; Wnt Signaling Pathway",NA,"","CBX7 inhibits breast tumorigenicity through DKK-1-mediated suppression of the Wnt/β-catenin pathway"
"scopus-84929484987",0,"NDC-SOLES","2 amino 4 (methylsulfonyl)butyrylglutamylhistidylphenylalanyl dextro lysylphenylalanine; beta endorphin; morphine; naltrexone; neurotransmitter; animal behavior; animal model; Article; attention deficit disorder; autism; comorbidity; disease association; drug research; epilepsy; experimental model; fragile X syndrome; human; nonhuman; obsessive compulsive disorder; Rett syndrome; social interaction; translational research; tuberous sclerosis",NA,"","An urgent need for experimental animal model of autism in drug development"
"scopus-84937409911",0,"NDC-SOLES","Article; autism; cell adhesion; cognition; cognitive defect; dendritic spine; executive function; genetic association; genetic susceptibility; glutamatergic synapse; human; intellectual impairment; intelligence; interpersonal communication; long term potentiation; nerve cell plasticity; neurotransmission; nonhuman; perception; priority journal; protein function; regulatory mechanism; Rett syndrome; schizophrenia; signal transduction; social interaction; synaptic transmission; animal; autism; biological model; cognitive defect; genetic predisposition; genetics; intellectual impairment; pathophysiology; physiology; schizophrenia; synapse; glutamic acid; Animals; Autism Spectrum Disorder; Cognition Disorders; Genetic Predisposition to Disease; Glutamic Acid; Humans; Intellectual Disability; Models, Neurological; Schizophrenia; Synapses",NA,"","Glutamate Synapses in Human Cognitive Disorders"
"scopus-84937579754",0,"NDC-SOLES","beta catenin; histone demethylase; kdm2a protein; kdm2b protein; lysine; unclassified drug; Wnt protein; beta catenin; CTNNB1 protein, human; F-box proteins; glycogen synthase kinase 3; GSK3 protein, Xenopus; Histone Demethylases; Jumonji Domain-Containing Histone Demethylases; KDM2A protein, human; RNA, Small Interfering; TCF7L1 protein, human; Transcription Factor 7-Like 1 Protein; Xenopus Proteins; animal cell; animal experiment; animal model; armadillo; Article; controlled study; demethylation; embryo; embryo development; enzyme regulation; gene silencing; gene targeting; human; human cell; nonhuman; priority journal; protein methylation; protein phosphorylation; protein protein interaction; protein stability; ubiquitination; upregulation; Wnt signaling pathway; Xenopus laevis; animals; antagonists and inhibitors; body patterning; cell line; cell nucleus; embryology; gene expression regulation, developmental; gene knockdown techniques; genetics; HEK293 cells; Humans; metabolism; Methylation; Phosphorylation; physiology; Protein Stability; Proteolysis; Wnt Signaling Pathway; Xenopus laevis; Armadillo; Animals; beta Catenin; Body Patterning; Cell Line; Cell Nucleus; F-Box Proteins; Gene Expression Regulation, Developmental; Gene Knockdown Techniques; Glycogen Synthase Kinase 3; HEK293 Cells; Histone Demethylases; Humans; Jumonji Domain-Containing Histone Demethylases; Methylation; Phosphorylation; Protein Stability; Proteolysis; RNA, Small Interfering; Transcription Factor 7-Like 1 Protein; Wnt Signaling Pathway; Xenopus laevis; Xenopus Proteins",NA,"","Kdm2a/b Lysine Demethylases Regulate Canonical Wnt Signaling by Modulating the Stability of Nuclear β-Catenin"
"scopus-84938352315",0,"NDC-SOLES","ARID1B protein, human; ARID5B protein, human; DNA; DNA binding protein; Drosophila protein; homeodomain protein; nuclear protein; retained protein, Drosophila; transcription factor; binding site; chemical structure; chemistry; comparative study; human; metabolism; molecular docking; molecular dynamics; protein tertiary structure; Binding Sites; DNA; DNA-Binding Proteins; Drosophila Proteins; Homeodomain Proteins; Humans; Models, Molecular; Molecular Docking Simulation; Molecular Dynamics Simulation; Nuclear Proteins; Protein Structure, Tertiary; Transcription Factors",NA,"","Binding of human SWI1 ARID domain to DNA without sequence specificity: A molecular dynamics study"
"scopus-84939491974",0,"NDC-SOLES","glucose; glucose blood level; animal cell; animal experiment; animal model; animal tissue; apoptosis; Article; astrocyte; cell activation; cell density; controlled study; critical illness; disease association; frontal cortex; glucose blood level; glycemic control; hippocampus; hyperglycemia; male; microglia; mouse; nerve cell lesion; neuropathology; nonhuman; protein expression; sepsis; animal; blood; C57BL mouse; complication; frontal lobe; hyperglycemia; metabolism; microbiology; pathology; sepsis; Animals; Apoptosis; Astrocytes; Blood Glucose; Frontal Lobe; Hippocampus; Hyperglycemia; Male; Mice, Inbred C57BL; Microglia; Sepsis",NA,"","Neuropathological Correlates of Hyperglycemia during Prolonged Polymicrobial Sepsis in Mice"
"scopus-84940375897",0,"NDC-SOLES","choline acetyltransferase; Lhx6 protein; parvalbumin; regulator protein; transcription factor; transcription factor FOXP2; transcription factor NPAS1; unclassified drug; basic helix loop helix transcription factor; nerve protein; Npas1 protein, mouse; parvalbumin; animal cell; animal experiment; animal tissue; Article; bacterial artificial chromosome; controlled study; craniotomy; globus pallidus; immunohistochemistry; immunoreactivity; mouse; nerve potential; nonhuman; Parkinson disease; polymerase chain reaction; priority journal; animal; biosynthesis; C57BL mouse; chemistry; classification; female; globus pallidus; knockout mouse; male; metabolism; nerve cell; transgenic mouse; Animals; Basic Helix-Loop-Helix Transcription Factors; Female; Globus Pallidus; Male; Mice; Mice, Inbred C57BL; Mice, Knockout; Mice, Transgenic; Nerve Tissue Proteins; Neurons; Parvalbumins",NA,"","Parvalbumin + neurons and Npas1 + neurons are distinct neuron classes in the mouse external globus pallidus"
